ID,Form_ID,Cognateset_ID,Segment_Slice,Alignment,Source
5727,5727,900,,,
5728,5728,901,,,
5729,5729,899,,,
5730,5730,902,,,
5731,5731,903,,,
5733,5733,904,,,
5743,5743,906,,,
5745,5745,910,,,
5747,5747,905,,,
5748,5748,907,,,
5749,5749,905,,,
5750,5750,908,,,
5753,5753,906,,,
5760,5760,908,,,
5763,5763,909,,,
5766,5766,909,,,
5773,5773,941,,,
5774,5774,942,,,
5775,5775,942,,,
5776,5776,943,,,
5779,5779,915,,,
5780,5780,916,,,
5781,5781,916,,,
5782,5782,914,,,
5785,5785,914,,,
5786,5786,914,,,
5788,5788,916,,,
5789,5789,916,,,
5790,5790,917,,,
5791,5791,918,,,
5792,5792,919,,,
5795,5795,921,,,
5796,5796,941,,,
5797,5797,920,,,
5798,5798,923,,,
5799,5799,924,,,
5800,5800,920,,,
5801,5801,925,,,
5803,5803,921,,,
5804,5804,924,,,
5805,5805,920,,,
5806,5806,922,,,
5807,5807,941,,,
5808,5808,941,,,
5809,5809,924,,,
5810,5810,926,,,
5812,5812,926,,,
5813,5813,926,,,
5814,5814,941,,,
5816,5816,927,,,
5817,5817,928,,,
5824,5824,929,,,
5825,5825,930,,,
5826,5826,931,,,
5827,5827,932,,,
5829,5829,933,,,
5832,5832,934,,,
5836,5836,934,,,
5837,5837,935,,,
5838,5838,936,,,
5840,5840,928,,,
5850,5850,928,,,
5853,5853,928,,,
5854,5854,928,,,
5856,5856,928,,,
5857,5857,928,,,
5861,5861,937,,,
5865,5865,938,,,
5866,5866,939,,,
5870,5870,940,,,
5881,5881,944,,,
5882,5882,944,,,
5883,5883,944,,,
5884,5884,944,,,
5885,5885,944,,,
5889,5889,944,,,
5890,5890,944,,,
5891,5891,944,,,
5892,5892,944,,,
5896,5896,944,,,
5897,5897,944,,,
5899,5899,944,,,
5901,5901,944,,,
5902,5902,944,,,
5903,5903,944,,,
5906,5906,944,,,
5907,5907,944,,,
5908,5908,944,,,
5909,5909,944,,,
5910,5910,944,,,
5912,5912,944,,,
5913,5913,944,,,
5915,5915,944,,,
5916,5916,944,,,
5917,5917,944,,,
5918,5918,944,,,
5919,5919,944,,,
5920,5920,944,,,
5921,5921,944,,,
5922,5922,946,,,
5924,5924,946,,,
5925,5925,944,,,
5926,5926,944,,,
5927,5927,944,,,
5928,5928,947,,,
5929,5929,947,,,
5931,5931,947,,,
5933,5933,944,,,
5939,5939,944,,,
5940,5940,944,,,
5941,5941,944,,,
5942,5942,944,,,
5945,5945,948,,,
5947,5947,944,,,
5952,5952,949,,,
5953,5953,944,,,
5954,5954,950,,,
5956,5956,945,,,
5966,5966,944,,,
5968,5968,944,,,
5970,5970,944,,,
5971,5971,944,,,
5973,5973,944,,,
5974,5974,944,,,
5978,5978,944,,,
5985,5985,944,,,
5988,5988,944,,,
5991,5991,944,,,
6003,6003,951,,,
6004,6004,951,,,
6005,6005,951,,,
6006,6006,951,,,
6007,6007,951,,,
6011,6011,951,,,
6012,6012,951,,,
6013,6013,951,,,
6014,6014,951,,,
6018,6018,951,,,
6019,6019,951,,,
6021,6021,951,,,
6023,6023,951,,,
6024,6024,951,,,
6025,6025,951,,,
6028,6028,951,,,
6029,6029,951,,,
6030,6030,951,,,
6031,6031,951,,,
6032,6032,951,,,
6034,6034,951,,,
6035,6035,951,,,
6037,6037,951,,,
6038,6038,951,,,
6039,6039,951,,,
6040,6040,951,,,
6041,6041,951,,,
6042,6042,951,,,
6043,6043,951,,,
6044,6044,951,,,
6046,6046,951,,,
6047,6047,951,,,
6048,6048,951,,,
6049,6049,951,,,
6050,6050,951,,,
6051,6051,951,,,
6053,6053,951,,,
6055,6055,951,,,
6061,6061,951,,,
6062,6062,952,,,
6063,6063,951,,,
6064,6064,951,,,
6067,6067,953,,,
6070,6070,951,,,
6075,6075,951,,,
6076,6076,953,,,
6077,6077,951,,,
6079,6079,951,,,
6089,6089,951,,,
6091,6091,951,,,
6093,6093,951,,,
6094,6094,951,,,
6096,6096,951,,,
6097,6097,951,,,
6101,6101,951,,,
6108,6108,953,,,
6111,6111,953,,,
6114,6114,953,,,
6125,6125,957,,,
6126,6126,957,,,
6127,6127,957,,,
6128,6128,957,,,
6129,6129,960,,,
6133,6133,957,,,
6134,6134,957,,,
6135,6135,957,,,
6136,6136,960,,,
6140,6140,961,,,
6141,6141,960,,,
6143,6143,957,,,
6145,6145,957,,,
6146,6146,961,,,
6147,6147,961,,,
6148,6148,957,,,
6151,6151,962,,,
6152,6152,962,,,
6153,6153,962,,,
6154,6154,962,,,
6155,6155,963,,,
6157,6157,962,,,
6158,6158,962,,,
6160,6160,962,,,
6161,6161,962,,,
6162,6162,962,,,
6163,6163,962,,,
6164,6164,962,,,
6165,6165,962,,,
6166,6166,962,,,
6167,6167,964,,,
6169,6169,964,,,
6170,6170,964,,,
6171,6171,965,,,
6172,6172,965,,,
6173,6173,964,,,
6174,6174,966,,,
6177,6177,966,,,
6179,6179,964,,,
6185,6185,961,,,
6186,6186,961,,,
6187,6187,955,,,
6188,6188,956,,,
6189,6189,956,,,
6192,6192,961,,,
6196,6196,961,,,
6200,6200,961,,,
6201,6201,961,,,
6202,6202,954,,,
6204,6204,954,,,
6216,6216,958,,,
6218,6218,958,,,
6220,6220,958,,,
6221,6221,958,,,
6223,6223,958,,,
6224,6224,958,,,
6228,6228,958,,,
6235,6235,959,,,
6238,6238,959,,,
6249,6249,986,,,
6250,6250,975,,,
6251,6251,975,,,
6252,6252,975,,,
6253,6253,987,,,
6257,6257,988,,,
6258,6258,975,,,
6259,6259,975,,,
6261,6261,989,,,
6262,6262,975,,,
6263,6263,990,,,
6265,6265,989,,,
6266,6266,975,,,
6267,6267,975,,,
6268,6268,975,,,
6271,6271,990,,,
6272,6272,990,,,
6273,6273,967,,,
6274,6274,990,,,
6275,6275,990,,,
6276,6276,968,,,
6278,6278,989,,,
6279,6279,989,,,
6281,6281,989,,,
6282,6282,989,,,
6283,6283,989,,,
6284,6284,969,,,
6285,6285,969,,,
6286,6286,970,,,
6287,6287,967,,,
6288,6288,971,,,
6290,6290,971,,,
6291,6291,971,,,
6292,6292,972,,,
6293,6293,972,,,
6294,6294,973,,,
6295,6295,974,,,
6297,6297,974,,,
6299,6299,974,,,
6306,6306,976,,,
6307,6307,977,,,
6308,6308,978,,,
6309,6309,974,,,
6314,6314,980,,,
6317,6317,981,,,
6321,6321,979,,,
6322,6322,980,,,
6323,6323,980,,,
6324,6324,982,,,
6326,6326,983,,,
6333,6333,989,,,
6335,6335,989,,,
6336,6336,975,,,
6337,6337,984,,,
6339,6339,975,,,
6340,6340,975,,,
6343,6343,989,,,
6345,6345,972,,,
6348,6348,972,,,
6350,6350,985,,,
6361,6361,1007,,,
6362,6362,1006,,,
6363,6363,1008,,,
6364,6364,1008,,,
6365,6365,1006,,,
6366,6366,1008,,,
6367,6367,1007,,,
6370,6370,1009,,,
6371,6371,1010,,,
6372,6372,1011,,,
6373,6373,1007,,,
6377,6377,1007,,,
6378,6378,1007,,,
6380,6380,1008,,,
6382,6382,1008,,,
6383,6383,1007,,,
6384,6384,1007,,,
6387,6387,991,,,
6388,6388,991,,,
6389,6389,991,,,
6390,6390,991,,,
6391,6391,1012,,,
6392,6392,991,,,
6393,6393,991,,,
6395,6395,991,,,
6396,6396,991,,,
6397,6397,991,,,
6398,6398,991,,,
6399,6399,991,,,
6400,6400,991,,,
6401,6401,991,,,
6402,6402,992,,,
6404,6404,992,,,
6405,6405,993,,,
6406,6406,994,,,
6407,6407,994,,,
6408,6408,1004,,,
6409,6409,995,,,
6411,6411,995,,,
6413,6413,1004,,,
6414,6414,995,,,
6420,6420,996,,,
6421,6421,997,,,
6422,6422,998,,,
6423,6423,998,,,
6427,6427,999,,,
6430,6430,1000,,,
6435,6435,1001,,,
6436,6436,999,,,
6437,6437,1002,,,
6439,6439,1002,,,
6447,6447,1003,,,
6449,6449,1003,,,
6451,6451,1003,,,
6452,6452,1003,,,
6454,6454,1003,,,
6455,6455,1003,,,
6459,6459,1003,,,
6466,6466,1005,,,
6469,6469,1005,,,
6472,6472,1005,,,
6475,6475,1017,,,
6476,6476,1017,,,
6477,6477,1017,,,
6478,6478,1017,,,
6481,6481,1017,,,
6482,6482,1017,,,
6484,6484,1017,,,
6486,6486,1017,,,
6487,6487,1017,,,
6488,6488,1017,,,
6491,6491,1018,,,
6492,6492,1018,,,
6493,6493,1018,,,
6494,6494,1018,,,
6495,6495,1018,,,
6497,6497,1018,,,
6498,6498,1018,,,
6500,6500,1018,,,
6501,6501,1018,,,
6502,6502,1018,,,
6503,6503,1018,,,
6504,6504,1018,,,
6505,6505,1018,,,
6506,6506,1018,,,
6507,6507,1019,,,
6509,6509,1019,,,
6510,6510,1019,,,
6511,6511,1016,,,
6512,6512,1016,,,
6513,6513,1020,,,
6514,6514,1019,,,
6516,6516,1021,,,
6518,6518,1019,,,
6521,6521,1022,,,
6522,6522,1019,,,
6523,6523,1019,,,
6526,6526,1019,,,
6529,6529,1019,,,
6535,6535,1019,,,
6536,6536,1019,,,
6537,6537,1013,,,
6539,6539,1013,,,
6544,6544,1019,,,
6546,6546,1019,,,
6548,6548,1014,,,
6549,6549,1014,,,
6551,6551,1014,,,
6552,6552,1019,,,
6555,6555,1019,,,
6561,6561,1018,,,
6564,6564,1015,,,
6567,6567,1015,,,
6575,6575,1044,,,
6576,6576,1044,,,
6577,6577,1044,,,
6578,6578,1044,,,
6579,6579,1044,,,
6583,6583,1044,,,
6584,6584,1044,,,
6585,6585,1044,,,
6586,6586,1044,,,
6592,6592,1049,,,
6593,6593,1044,,,
6595,6595,1044,,,
6597,6597,1044,,,
6598,6598,1049,,,
6599,6599,1052,,,
6600,6600,1049,,,
6602,6602,1044,,,
6603,6603,1044,,,
6604,6604,1023,,,
6605,6605,1050,,,
6607,6607,1024,,,
6608,6608,1044,,,
6609,6609,1044,,,
6610,6610,1025,,,
6613,6613,1026,,,
6614,6614,1027,,,
6615,6615,1044,,,
6616,6616,1044,,,
6617,6617,1028,,,
6618,6618,1024,,,
6619,6619,1029,,,
6621,6621,1029,,,
6624,6624,1030,,,
6625,6625,1031,,,
6634,6634,1024,,,
6635,6635,1032,,,
6636,6636,1044,,,
6637,6637,1044,,,
6641,6641,1034,,,
6642,6642,1035,,,
6645,6645,1036,,,
6646,6646,1037,,,
6652,6652,1038,,,
6653,6653,1033,,,
6654,6654,1039,,,
6655,6655,1040,,,
6657,6657,1051,,,
6658,6658,1041,,,
6670,6670,1043,,,
6672,6672,1024,,,
6673,6673,1042,,,
6674,6674,1043,,,
6676,6676,1045,,,
6677,6677,1024,,,
6681,6681,1046,,,
6690,6690,1048,,,
6691,6691,1024,,,
6693,6693,1048,,,
6698,6698,1024,,,
6699,6699,1047,,,
6709,6709,1058,,,
6710,6710,1059,,,
6711,6711,1059,,,
6712,6712,1059,,,
6713,6713,1059,,,
6717,6717,1058,,,
6718,6718,1058,,,
6719,6719,1058,,,
6720,6720,1059,,,
6724,6724,1058,,,
6725,6725,1060,,,
6726,6726,1059,,,
6728,6728,1058,,,
6730,6730,1059,,,
6731,6731,1058,,,
6732,6732,1058,,,
6733,6733,1058,,,
6736,6736,1057,,,
6737,6737,1057,,,
6738,6738,1057,,,
6739,6739,1057,,,
6740,6740,1057,,,
6742,6742,1057,,,
6743,6743,1057,,,
6745,6745,1057,,,
6746,6746,1057,,,
6747,6747,1057,,,
6748,6748,1057,,,
6749,6749,1057,,,
6750,6750,1057,,,
6751,6751,1057,,,
6752,6752,1061,,,
6755,6755,1061,,,
6756,6756,1063,,,
6757,6757,1064,,,
6758,6758,1064,,,
6759,6759,1062,,,
6760,6760,1062,,,
6762,6762,1062,,,
6764,6764,1062,,,
6770,6770,1058,,,
6771,6771,1058,,,
6772,6772,1058,,,
6773,6773,1058,,,
6776,6776,1058,,,
6779,6779,1053,,,
6780,6780,1054,,,
6785,6785,1054,,,
6786,6786,1058,,,
6787,6787,1055,,,
6789,6789,1058,,,
6799,6799,1058,,,
6801,6801,1058,,,
6803,6803,1062,,,
6804,6804,1062,,,
6806,6806,1062,,,
6807,6807,1062,,,
6811,6811,1058,,,
6818,6818,1056,,,
6821,6821,1058,,,
6824,6824,1058,,,
6825,6825,1065,,,
6826,6826,1068,,,
6827,6827,1068,,,
6828,6828,1068,,,
6832,6832,1068,,,
6833,6833,1068,,,
6834,6834,1068,,,
6835,6835,1065,,,
6837,6837,1068,,,
6838,6838,1065,,,
6840,6840,1068,,,
6842,6842,1068,,,
6843,6843,1068,,,
6844,6844,1068,,,
6847,6847,1065,,,
6848,6848,1065,,,
6849,6849,1068,,,
6850,6850,1065,,,
6851,6851,1065,,,
6852,6852,1065,,,
6853,6853,1065,,,
6854,6854,1065,,,
6855,6855,1065,,,
6856,6856,1065,,,
6857,6857,1069,,,
6860,6860,1069,,,
6861,6861,1069,,,
6862,6862,1070,,,
6863,6863,1070,,,
6864,6864,1065,,,
6865,6865,1070,,,
6867,6867,1070,,,
6869,6869,1071,,,
6872,6872,1072,,,
6873,6873,1073,,,
6874,6874,1065,,,
6875,6875,1074,,,
6879,6879,1066,,,
6884,6884,1067,,,
6885,6885,1067,,,
6887,6887,1067,,,
6888,6888,1067,,,
6892,6892,1067,,,
6898,6898,1065,,,
6899,6899,1065,,,
6912,6912,9,,,
6913,6913,1,,,
6914,6914,1,,,
6915,6915,1,,,
6916,6916,10,,,
6920,6920,11,,,
6921,6921,10,,,
6922,6922,10,,,
6923,6923,10,,,
6927,6927,1,,,
6928,6928,10,,,
6930,6930,10,,,
6932,6932,10,,,
6933,6933,1,,,
6934,6934,12,,,
6937,6937,2,,,
6938,6938,2,,,
6939,6939,2,,,
6940,6940,2,,,
6941,6941,2,,,
6944,6944,2,,,
6945,6945,12,,,
6946,6946,2,,,
6948,6948,2,,,
6949,6949,2,,,
6950,6950,2,,,
6951,6951,2,,,
6952,6952,2,,,
6953,6953,12,,,
6954,6954,2,,,
6955,6955,2,,,
6956,6956,3,,,
6957,6957,1,,,
6958,6958,4,,,
6959,6959,5,,,
6960,6960,3,,,
6962,6962,3,,,
6964,6964,1,,,
6970,6970,3,,,
6971,6971,3,,,
6972,6972,6,,,
6973,6973,6,,,
6976,6976,1,,,
6979,6979,1,,,
6983,6983,3,,,
6984,6984,1,,,
6985,6985,1,,,
6986,6986,7,,,
6988,6988,7,,,
6989,6989,7,,,
6999,6999,3,,,
7001,7001,3,,,
7003,7003,3,,,
7004,7004,3,,,
7006,7006,3,,,
7007,7007,3,,,
7011,7011,3,,,
7018,7018,8,,,
7021,7021,8,,,
7036,7036,1083,,,
7037,7037,1083,,,
7038,7038,1083,,,
7039,7039,1083,,,
7040,7040,1083,,,
7044,7044,1083,,,
7045,7045,1083,,,
7046,7046,1083,,,
7047,7047,1083,,,
7051,7051,1084,,,
7052,7052,1083,,,
7054,7054,1083,,,
7056,7056,1083,,,
7057,7057,1084,,,
7058,7058,1084,,,
7061,7061,1084,,,
7062,7062,1084,,,
7063,7063,1084,,,
7064,7064,1084,,,
7065,7065,1084,,,
7066,7066,1084,,,
7067,7067,1084,,,
7069,7069,1084,,,
7070,7070,1084,,,
7071,7071,1084,,,
7072,7072,1084,,,
7073,7073,1084,,,
7074,7074,1084,,,
7075,7075,1084,,,
7076,7076,1085,,,
7078,7078,1085,,,
7079,7079,1085,,,
7080,7080,1086,,,
7081,7081,1087,,,
7082,7082,1087,,,
7084,7084,1087,,,
7086,7086,1087,,,
7091,7091,1075,,,
7092,7092,1076,,,
7093,7093,1077,,,
7094,7094,1077,,,
7097,7097,1079,,,
7100,7100,1080,,,
7105,7105,1078,,,
7106,7106,1080,,,
7107,7107,1080,,,
7108,7108,1081,,,
7110,7110,1081,,,
7119,7119,1082,,,
7121,7121,1082,,,
7123,7123,1082,,,
7124,7124,1082,,,
7126,7126,1087,,,
7129,7129,1082,,,
7135,7135,1084,,,
7138,7138,1084,,,
7141,7141,1084,,,
7142,7142,1088,,,
7143,7143,1088,,,
7144,7144,1088,,,
7145,7145,1088,,,
7146,7146,1088,,,
7149,7149,1088,,,
7150,7150,1088,,,
7151,7151,1088,,,
7153,7153,1099,,,
7154,7154,1088,,,
7155,7155,1088,,,
7157,7157,1088,,,
7158,7158,1094,,,
7160,7160,1100,,,
7161,7161,1100,,,
7162,7162,1100,,,
7163,7163,1100,,,
7164,7164,1100,,,
7165,7165,1100,,,
7166,7166,1100,,,
7167,7167,1100,,,
7168,7168,1100,,,
7169,7169,1100,,,
7170,7170,1100,,,
7171,7171,1100,,,
7172,7172,1100,,,
7173,7173,1101,,,
7174,7174,1101,,,
7175,7175,1101,,,
7176,7176,1100,,,
7177,7177,1100,,,
7178,7178,1102,,,
7179,7179,1103,,,
7180,7180,1103,,,
7182,7182,1103,,,
7186,7186,1089,,,
7187,7187,1100,,,
7190,7190,1091,,,
7192,7192,1090,,,
7196,7196,1091,,,
7197,7197,1090,,,
7198,7198,1092,,,
7199,7199,1093,,,
7206,7206,1095,,,
7208,7208,1096,,,
7209,7209,1096,,,
7211,7211,1096,,,
7212,7212,1096,,,
7215,7215,1097,,,
7219,7219,1098,,,
7222,7222,1098,,,
7223,7223,1098,,,
7232,7232,1108,,,
7233,7233,1104,,,
7234,7234,1104,,,
7235,7235,1104,,,
7236,7236,1104,,,
7240,7240,1104,,,
7241,7241,1104,,,
7242,7242,1104,,,
7243,7243,1104,,,
7247,7247,1104,,,
7248,7248,1104,,,
7250,7250,1104,,,
7252,7252,1104,,,
7253,7253,1104,,,
7254,7254,1104,,,
7257,7257,1104,,,
7258,7258,1104,,,
7259,7259,1104,,,
7260,7260,1104,,,
7261,7261,1109,,,
7262,7262,1110,,,
7265,7265,1104,,,
7266,7266,1111,,,
7268,7268,1104,,,
7269,7269,1104,,,
7270,7270,1104,,,
7271,7271,1104,,,
7272,7272,1104,,,
7273,7273,1104,,,
7274,7274,1104,,,
7276,7276,1104,,,
7277,7277,1104,,,
7278,7278,1104,,,
7279,7279,1104,,,
7280,7280,1112,,,
7281,7281,1104,,,
7283,7283,1104,,,
7284,7284,1105,,,
7290,7290,1104,,,
7291,7291,1104,,,
7292,7292,1104,,,
7293,7293,1104,,,
7296,7296,1104,,,
7300,7300,1104,,,
7305,7305,1106,,,
7306,7306,1104,,,
7307,7307,1107,,,
7309,7309,1107,,,
7310,7310,1107,,,
7320,7320,1104,,,
7322,7322,1104,,,
7324,7324,1104,,,
7325,7325,1104,,,
7327,7327,1104,,,
7328,7328,1104,,,
7332,7332,1104,,,
7338,7338,1104,,,
7341,7341,1104,,,
7344,7344,1104,,,
7352,7352,1113,,,
7353,7353,1113,,,
7354,7354,1113,,,
7355,7355,1113,,,
7356,7356,1113,,,
7358,7358,1113,,,
7359,7359,1113,,,
7360,7360,1113,,,
7361,7361,1113,,,
7365,7365,1113,,,
7366,7366,1113,,,
7367,7367,1113,,,
7368,7368,1113,,,
7369,7369,1113,,,
7370,7370,1113,,,
7372,7372,1113,,,
7373,7373,1113,,,
7374,7374,1113,,,
7375,7375,1113,,,
7376,7376,1113,,,
7378,7378,1113,,,
7379,7379,1113,,,
7380,7380,1113,,,
7381,7381,1113,,,
7382,7382,1113,,,
7383,7383,1113,,,
7384,7384,1113,,,
7385,7385,1119,,,
7386,7386,1119,,,
7387,7387,1120,,,
7388,7388,1120,,,
7389,7389,1113,,,
7390,7390,1113,,,
7392,7392,1113,,,
7396,7396,1121,,,
7397,7397,1113,,,
7398,7398,1113,,,
7399,7399,1113,,,
7402,7402,1122,,,
7403,7403,1122,,,
7405,7405,1114,,,
7406,7406,1115,,,
7409,7409,1122,,,
7410,7410,1116,,,
7411,7411,1113,,,
7418,7418,1113,,,
7420,7420,1113,,,
7422,7422,1113,,,
7423,7423,1113,,,
7425,7425,1113,,,
7426,7426,1117,,,
7428,7428,1113,,,
7434,7434,1113,,,
7435,7435,1113,,,
7438,7438,1118,,,
7450,7450,1133,,,
7451,7451,1134,,,
7452,7452,1134,,,
7453,7453,1134,,,
7454,7454,1134,,,
7458,7458,1134,,,
7459,7459,1134,,,
7460,7460,1134,,,
7461,7461,1134,,,
7465,7465,1134,,,
7466,7466,1134,,,
7468,7468,1134,,,
7470,7470,1134,,,
7471,7471,1134,,,
7472,7472,1134,,,
7475,7475,1133,,,
7476,7476,1133,,,
7477,7477,1133,,,
7478,7478,1132,,,
7479,7479,1133,,,
7480,7480,1135,,,
7482,7482,1123,,,
7483,7483,1123,,,
7485,7485,1133,,,
7486,7486,1133,,,
7487,7487,1133,,,
7488,7488,1133,,,
7489,7489,1133,,,
7490,7490,1133,,,
7491,7491,1133,,,
7492,7492,1124,,,
7494,7494,1124,,,
7495,7495,1124,,,
7496,7496,1125,,,
7497,7497,1125,,,
7498,7498,1132,,,
7499,7499,1132,,,
7501,7501,1132,,,
7503,7503,1132,,,
7507,7507,1126,,,
7508,7508,1132,,,
7509,7509,1123,,,
7510,7510,1132,,,
7513,7513,1127,,,
7516,7516,1128,,,
7519,7519,1128,,,
7520,7520,1132,,,
7522,7522,1132,,,
7532,7532,1132,,,
7534,7534,1132,,,
7536,7536,1130,,,
7537,7537,1130,,,
7539,7539,1132,,,
7540,7540,1129,,,
7544,7544,1130,,,
7551,7551,1132,,,
7553,7553,1134,,,
7556,7556,1131,,,
7562,7562,1146,,,
7563,7563,1146,,,
7564,7564,1146,,,
7565,7565,1146,,,
7566,7566,1147,,,
7567,7567,1146,,,
7569,7569,1147,,,
7570,7570,1148,,,
7571,7571,1148,,,
7572,7572,1146,,,
7574,7574,1146,,,
7576,7576,1147,,,
7577,7577,1147,,,
7578,7578,1146,,,
7579,7579,1146,,,
7581,7581,1145,,,
7582,7582,1145,,,
7583,7583,1145,,,
7584,7584,1145,,,
7585,7585,1145,,,
7587,7587,1145,,,
7588,7588,1145,,,
7590,7590,1145,,,
7591,7591,1145,,,
7592,7592,1145,,,
7593,7593,1145,,,
7594,7594,1145,,,
7595,7595,1145,,,
7596,7596,1145,,,
7597,7597,1149,,,
7598,7598,1149,,,
7599,7599,1149,,,
7600,7600,1150,,,
7601,7601,1147,,,
7602,7602,1147,,,
7604,7604,1147,,,
7606,7606,1147,,,
7612,7612,1136,,,
7613,7613,1137,,,
7614,7614,1147,,,
7615,7615,1147,,,
7617,7617,1138,,,
7618,7618,1139,,,
7621,7621,1140,,,
7625,7625,1141,,,
7626,7626,1140,,,
7627,7627,1142,,,
7628,7628,1143,,,
7637,7637,1144,,,
7639,7639,1144,,,
7641,7641,1147,,,
7642,7642,1147,,,
7644,7644,1147,,,
7645,7645,1144,,,
7647,7647,1144,,,
7652,7652,1145,,,
7655,7655,1145,,,
7657,7657,1145,,,
7668,7668,1153,,,
7669,7669,1153,,,
7670,7670,1153,,,
7671,7671,1153,,,
7672,7672,1153,,,
7676,7676,1153,,,
7677,7677,1153,,,
7678,7678,1153,,,
7679,7679,1153,,,
7683,7683,1153,,,
7684,7684,1153,,,
7686,7686,1153,,,
7688,7688,1153,,,
7689,7689,1153,,,
7690,7690,1153,,,
7693,7693,1154,,,
7694,7694,1154,,,
7695,7695,1154,,,
7696,7696,1154,,,
7697,7697,1154,,,
7699,7699,1154,,,
7700,7700,1154,,,
7702,7702,1154,,,
7703,7703,1154,,,
7704,7704,1154,,,
7705,7705,1154,,,
7706,7706,1154,,,
7707,7707,1154,,,
7708,7708,1154,,,
7709,7709,1155,,,
7711,7711,1155,,,
7712,7712,1156,,,
7713,7713,1153,,,
7714,7714,1153,,,
7715,7715,1154,,,
7716,7716,1154,,,
7718,7718,1154,,,
7720,7720,1154,,,
7725,7725,1157,,,
7726,7726,1158,,,
7727,7727,1151,,,
7728,7728,1151,,,
7731,7731,1151,,,
7735,7735,1151,,,
7738,7738,1151,,,
7739,7739,1152,,,
7747,7747,1156,,,
7749,7749,1156,,,
7751,7751,1156,,,
7752,7752,1156,,,
7754,7754,1156,,,
7755,7755,1156,,,
7759,7759,1156,,,
7766,7766,1154,,,
7769,7769,1154,,,
7783,7783,1167,,,
7784,7784,1183,,,
7785,7785,1183,,,
7786,7786,1183,,,
7787,7787,1184,,,
7791,7791,1185,,,
7792,7792,1159,,,
7793,7793,1160,,,
7794,7794,1161,,,
7795,7795,1184,,,
7799,7799,1162,,,
7800,7800,1163,,,
7801,7801,1184,,,
7803,7803,1164,,,
7805,7805,1165,,,
7806,7806,1166,,,
7807,7807,1183,,,
7808,7808,1183,,,
7811,7811,1183,,,
7812,7812,1165,,,
7813,7813,1183,,,
7814,7814,1183,,,
7815,7815,1168,,,
7816,7816,1169,,,
7818,7818,1167,,,
7819,7819,1167,,,
7821,7821,1165,,,
7822,7822,1183,,,
7823,7823,1163,,,
7824,7824,1165,,,
7825,7825,1165,,,
7826,7826,1170,,,
7827,7827,1183,,,
7828,7828,1167,,,
7830,7830,1167,,,
7831,7831,1167,,,
7832,7832,1171,,,
7833,7833,1171,,,
7834,7834,1172,,,
7835,7835,1171,,,
7837,7837,1171,,,
7839,7839,1173,,,
7846,7846,1174,,,
7847,7847,1175,,,
7848,7848,1175,,,
7849,7849,1175,,,
7852,7852,1177,,,
7857,7857,1176,,,
7863,7863,1175,,,
7864,7864,1176,,,
7865,7865,1178,,,
7867,7867,1175,,,
7877,7877,1172,,,
7879,7879,1182,,,
7881,7881,1180,,,
7882,7882,1180,,,
7884,7884,1172,,,
7885,7885,1181,,,
7888,7888,1172,,,
7896,7896,1179,,,
7899,7899,1179,,,
7902,7902,1179,,,
7912,7912,1186,,,
7913,7913,1186,,,
7914,7914,1186,,,
7915,7915,1186,,,
7916,7916,1186,,,
7920,7920,1186,,,
7921,7921,1186,,,
7922,7922,1186,,,
7923,7923,1186,,,
7927,7927,1186,,,
7928,7928,1186,,,
7930,7930,1186,,,
7932,7932,1186,,,
7933,7933,1186,,,
7934,7934,1186,,,
7937,7937,1186,,,
7938,7938,1186,,,
7939,7939,1186,,,
7940,7940,1186,,,
7941,7941,1186,,,
7943,7943,1186,,,
7944,7944,1186,,,
7946,7946,1186,,,
7947,7947,1186,,,
7948,7948,1186,,,
7949,7949,1186,,,
7950,7950,1186,,,
7951,7951,1186,,,
7952,7952,1186,,,
7953,7953,1186,,,
7955,7955,1186,,,
7956,7956,1186,,,
7957,7957,1186,,,
7958,7958,1186,,,
7959,7959,1186,,,
7960,7960,1186,,,
7962,7962,1186,,,
7964,7964,1186,,,
7970,7970,1188,,,
7971,7971,1187,,,
7972,7972,1186,,,
7973,7973,1186,,,
7976,7976,1186,,,
7979,7979,1186,,,
7983,7983,1186,,,
7984,7984,1186,,,
7985,7985,1189,,,
7987,7987,1186,,,
7997,7997,1186,,,
7999,7999,1186,,,
8001,8001,1186,,,
8002,8002,1186,,,
8004,8004,1186,,,
8005,8005,1186,,,
8009,8009,1186,,,
8016,8016,1186,,,
8019,8019,1186,,,
8022,8022,1186,,,
8034,8034,1198,,,
8035,8035,1215,,,
8036,8036,1216,,,
8037,8037,1215,,,
8038,8038,1215,,,
8039,8039,1216,,,
8040,8040,1217,,,
8044,8044,1216,,,
8045,8045,1217,,,
8046,8046,1217,,,
8047,8047,1217,,,
8049,8049,1217,,,
8050,8050,1218,,,
8051,8051,1217,,,
8052,8052,1190,,,
8053,8053,1191,,,
8055,8055,1192,,,
8057,8057,1216,,,
8058,8058,1192,,,
8059,8059,1217,,,
8060,8060,1193,,,
8061,8061,1217,,,
8064,8064,1198,,,
8065,8065,1190,,,
8066,8066,1198,,,
8067,8067,1194,,,
8068,8068,1198,,,
8069,8069,1195,,,
8072,8072,1196,,,
8073,8073,1190,,,
8075,8075,1197,,,
8076,8076,1198,,,
8077,8077,1198,,,
8078,8078,1198,,,
8079,8079,1198,,,
8080,8080,1197,,,
8081,8081,1198,,,
8082,8082,1198,,,
8083,8083,1192,,,
