ID,Language_ID,Parameter_ID,Form,Segments,Comment,Source,form_in_source
42841,yuwaalaraay,1261,,b a w i l i,,,
10075,ritarungo,221,,g u ʈ h a,,,
10076,dhalandji,221,,k a ɭ a,,,
10077,dhargari,221,,k a ɖ a,,,
10080,wagaya,221,,m e n̪ a l,,,
10086,ngura,221,,w i j i,,,
10091,warlpiri,221,,w a ɭ u,,,
10093,wanman,221,,ŋ u c a,,,
10094,wariyangga,221,,k a ɭ a,,,
10095,warumungu,221,,w a ɭ u k u n,,,
10097,wathawurrung,221,,w i j n,,,
10101,wikmungkan,221,,u p a ɹ u p,,,
10102,wiradhuri,221,,w a ŋ g i,,,
10103,wirangunauo,221,,k u lː a,,,
47255,djinang,1225,,m a l i ɹ i,,,
10109,yannhangu,221,,ɹ u l ŋ g i t c,,,
10110,yandruwandha,221,,m a k a,,,
10113,yawarawarga,221,,m a k a,,,
10115,yindjibarndi,221,,g a ɭ a,,,
10119,yortayorta,221,,b i t c a,,,
10121,yulparitja,221,,k i l j i r,,,
10122,adnyamathanha,227,,v a r u,,,
10123,alyawarr,227,,i r p e ŋ,,,
10124,alyawarr,227,,a j l p e r,,,
10126,arabana,227,,m a ɹ k a ɹ a,,,
10130,yugambehbandjalang,227,,m u g i m,,,
10138,dhangu,227,,g u j a,,,
10139,sydney,227,,m aː ɹ a,,,
10144,dhuwal,227,,ŋ a ɹ i r i ʔ,,,
10146,dieri,227,,p a r u,,,
10147,dyaabugay,227,,g u j u,,,
10148,djambarrpuyngu,227,,g u j a,,,
10150,djinang,227,,g u j i,,,
10156,gamilaraay,227,,g u j a,,,
10162,kumbainggar,227,,j a m aː r,,,
10166,gupapuyngu,227,,g u j a,,,
10167,gurindji,227,,j a w u,,,
10170,guyani,227,,p u ɭ i,,,
10171,sydney,227,,m a gː ɹ o,,,
10172,jaru,227,,j a g u,,,
10174,djiwarli,227,,k a n m a,,,
10175,kalkutung,227,,w a k a ɹ i,,,
10176,gamilaraay,227,,kʷ i a,,,
10177,karadjeri,227,,g u i,,,
10180,kartujarra,227,,ɲ a m a r a,,,
10183,kaurna,227,,k u j a,,,
10187,kukatja,227,,j a g u,,,
10188,kukuyalanji,227,,k u j u,,,
10194,gurdjar,227,,w oː j,,,
10195,gurdjar,227,,w a n t̪ o ɹ k,,,
10196,gurdjar,227,,w aː n t̪ i ɹ k,,,
10197,kuukuyau,227,,p u ŋ a n a,,,
10199,kalalagawya,227,,b u z,,,
10204,margany,227,,g u j u,,,
10221,mudburra,227,,k a k a w i,,,
10222,mudburra,227,,k a k u j u,,,
10224,muruwari,227,,k u j a,,,
10227,ngaanyatjarra,227,,k a p i ŋ k a t c a,,,
10228,ngaanyatjarra,227,,k u k a k a p i ŋ k a t c a,,,
10229,ngaanyatjarra,227,,k u k a p iː l j,,,
10230,ngaanyatjarra,227,,p iː t c,,,
10232,lowerriverland,227,,g oː e j a,,,
10233,ngamini,227,,w a ɹ i,,,
42840,yulparitja,1261,,k a w i n m a l a,,,
10235,ngarinman,227,,j a w u,,,
10237,ngarluma,227,,w a g a ɹ i,,,
10238,narrinyeri,227,,t u kː e ɹ i,,,
10245,northerncoastalnyangumarta,227,,j u t a,,,
10246,nyamal,227,,j u ʈ a,,,
10247,nyangumarta,227,,k a p i,,,
10248,nyunga,227,,w oː d a,,,
10249,paakantyi,227,,p a ɳ t u,,,
10252,panytyima,227,,k a p i,,,
10253,banggarla,227,,k oː j a,,,
10254,bayungu,227,,p i l j g u ɹ u,,,
10259,pitjantjatjara,227,,a n t i p i n a,,,
10260,pittapitta,227,,k u p i,,,
10264,ritarungo,227,,g u j a,,,
10265,dhalandji,227,,p i l j g u ɹ u,,,
10266,dhargari,227,,k a n m a,,,
10270,wagaya,227,,k u k u m u,,,
10277,ngura,227,,k u w a,,,
10282,warlpiri,227,,l i r w a ɳ a p i ɲ i,,,
10284,wanman,227,,k a p i,,,
10285,wariyangga,227,,k a n m a,,,
10286,warumungu,227,,l i w a n c a,,,
10288,wathawurrung,227,,w i r a p i j n,,,
10292,wikmungkan,227,,ŋ a ʔ,,,
10293,wiradhuri,227,,g uː j a,,,
10294,wirangunauo,227,,g u j a,,,
10300,yannhangu,227,,g u j a,,,
10301,yandruwandha,227,,k a ɭ u k a ɭ u,,,
10302,yandruwandha,227,,k u j a,,,
10305,yawarawarga,227,,p a ɹ u,,,
10307,yindjibarndi,227,,g a w i,,,
10310,yortayorta,227,,m a n d i g a,,,
10312,yulparitja,227,,p a ɹ u l u,,,
10313,yuwaalaraay,227,,g u d uː,,,
10314,yuwaalaraay,227,,g u w i j a,,,
10315,yuwaalaraay,227,,ŋ aː l uː r,,,
10316,adnyamathanha,2003,,v a l̪ a,,,
10317,arabana,2003,,k i ɹ a,,,
10320,dhangu,2003,,ɳ a ŋ ʔ,,,
10321,dhuwal,2003,,ɳ a ŋ ʔ,,,
10322,dieri,2003,,ŋ a k a n t a,,,
10323,djambarrpuyngu,2003,,ɳ a ŋ ʔ,,,
37442,dyaabugay,666,,w u ɹ uː,,,
10325,djinang,2003,,ŋ u r g i ɹ i,,,
10326,gupapuyngu,2003,,ɳ a ŋ ʔ,,,
10327,guyani,2003,,k i ɹ a n t a,,,
10328,djiwarli,2003,,ŋ a ɭ b u m a r i a,,,
10329,kalkutung,2003,,k aː n t a,,,
10330,karadjeri,2003,,d c o ɹ o ɹ o,,,
10332,kartujarra,2003,,w a j i,,,
10333,kaurna,2003,,w a i e n d i,,,
10334,kukatja,2003,,p a ɳ t i ɳ i n p a j a r a,,,
10335,gurdjar,2003,,w i ɖ a l k,,,
10336,kalalagawya,2003,,i e u d i,,,
10339,martuwangka,2003,,w a j i ɳ u,,,
10342,mudburra,2003,,ŋ a l u,,,
10344,muruwari,2003,,k aː n t i,,,
10345,ngaanyatjarra,2003,,t c u t i r a,,,
10347,lowerriverland,2003,,p i ɹ p i r i t a k o,,,
10348,ngamini,2003,,ŋ a k a n a,,,
10349,ngarluma,2003,,j i n t i k u,,,
10350,narrinyeri,2003,,j a ɹ e l u n,,,
10352,nyamal,2003,,c a ɹ i,,,
10353,nyangumarta,2003,,w a r k i ɳ i,,,
10354,paakantyi,2003,,w a m b a,,,
10355,banggarla,2003,,w i r u kː u t u,,,
10356,bayungu,2003,,c a l a m a,,,
10360,pitjantjatjara,2003,,t c u t i ɲ i,,,
10361,pittapitta,2003,,k i r a,,,
10362,ritarungo,2003,,ɖ i t c k u r ʔʲ u n,,,
10364,dhargari,2003,,p a ɳ aː ɹ u,,,
10365,wagaya,2003,,k i l i r,,,
10371,warlpiri,2003,,k a ɭ i,,,
10372,wanman,2003,,w a j i,,,
10373,wariyangga,2003,,ŋ a ɭ b u r i a,,,
10374,warumungu,2003,,k u ɹ a n t a,,,
10375,wiradhuri,2003,,j a r a j a r a,,,
10376,wirangunauo,2003,,i n t i,,,
10379,yawarawarga,2003,,ŋ a k i n d ɹ i,,,
10380,yulparitja,2003,,m a ɹ a n i n p a,,,
10381,yuwaalaraay,2003,,b a n a g a j,,,
10382,adnyamathanha,239,,u k a ɭ a,,,
10383,alyawarr,239,,a l p i t,,,
10384,arabana,239,,p u n p u,,,
10386,yugambehbandjalang,239,,b u d̪ a ɹ b i j n,,,
10390,dhangu,239,,w u r k i,,,
10392,sydney,239,,c a m b a ɹ a g i l i ŋ,,,
10396,dieri,239,,p u n p o,,,
10397,dyaabugay,239,,g u j g a,,,
10398,djinang,239,,w u r k i,,,
10399,gamilaraay,239,,g u ɹ e n,,,
10402,kumbainggar,239,,g uː ɹ a j,,,
10404,gupapuyngu,239,,w u r k i,,,
10405,gurindji,239,,p u ɭ u w u l,,,
10406,guyani,239,,k a ɹ k a ɭ a,,,
10407,jaru,239,,j u ɹ u,,,
10409,djiwarli,239,,c u ɖ u,,,
10410,kalkutung,239,,p i ɳ ʈ i k a l i,,,
10411,gamilaraay,239,,g u ɹ e n,,,
10412,karadjeri,239,,w a m w a m,,,
10414,kartujarra,239,,p u r u ŋ u,,,
10415,kaurna,239,,p u r u m b a,,,
10418,kukatja,239,,p a ʈ i ɹ i,,,
10419,kukuyalanji,239,,ŋ a n k a,,,
43189,yugambehbandjalang,1453,,g i m b a,,,
10423,gurdjar,239,,w a ɹ β i n c a j,,,
10424,kuukuyau,239,,i ŋ k a w a,,,
10426,kalalagawya,239,,d u b a m a l g u i,,,
43196,sydney,1453,,g a ŋ a,,,
10429,martuwangka,239,,p u r u ŋ u,,,
43199,dhuwal,1453,,ɹ i ɲ d c u p u n u m,,,
43200,dyaabugay,1453,,w a d i l,,,
10433,mudburra,239,,j i n a,,,
10435,muruwari,239,,p u ŋ k i l,,,
43204,gamilaraay,1453,,w a ɹ g a n b a m a lː i,,,
10437,ngaanyatjarra,239,,j i ɳ u n t c i,,,
43206,gupapuyngu,1453,,ɹ u r g u j u n,,,
10439,lowerriverland,239,,lː o k o,,,
10440,ngamini,239,,p u n p o,,,
10442,ngarinman,239,,j i l a n,,,
43211,jaru,1453,,l u g u ɹ u ŋ a n,,,
10444,ngarluma,239,,b i ɖ i b i ɖ i,,,
10445,narrinyeri,239,,d u b a l a r,,,
43214,gamilaraay,1453,,w a ɹ g a n b a m a lː i,,,
43215,karadjeri,1453,,g o ɭ g o ɭ i n d a n a,,,
43217,kartujarra,1453,,c a r p a,,,
10450,northerncoastalnyangumarta,239,,m i l p a m i l p a,,,
10451,nyamal,239,,p u p u,,,
10452,nyangumarta,239,,p u p u,,,
10453,nyunga,239,,n i e ɹ u,,,
10454,paakantyi,239,,b u ɳ i,,,
43223,gurdjar,1453,,ɖ i ŋ k,,,
10456,banggarla,239,,p u ɖ n u,,,
10457,bayungu,239,,c u ɹ a m b u,,,
10458,pitjantjatjara,239,,p u ʈ i p u l a w a,,,
10459,ritarungo,239,,d̪ a ŋ a r a ʔ,,,
43229,margany,1453,,ŋ a b i,,,
10462,wagaya,239,,k u j i ɲ a,,,
10465,ngura,239,,b u r i,,,
43235,lowerriverland,1453,,j o r u n,,,
43236,ngarinman,1453,,w u l j u g m a n i,,,
10469,warlpiri,239,,p u n p u,,,
43238,ngarluma,1453,,w i l j i w i l j i m a,,,
10471,wanman,239,,ŋ a ʈ a ɲ,,,
10472,wariyangga,239,,w a g a b u ɖ a,,,
10473,warumungu,239,,c a ɭ pː a r,,,
10474,wathawurrung,239,,k a r a p k a r a p,,,
10475,wikmungkan,239,,t̪ u p a n,,,
10476,wiradhuri,239,,g uː r a w i n,,,
43245,nyunga,1453,,g a g a l oː ɳ eː,,,
43246,paakantyi,1453,,ŋ u l c a,,,
10480,yannhangu,239,,w u r k i j i r i,,,
10481,yandruwandha,239,,i d ɹ a i d ɹ a,,,
43250,bayungu,1453,,w i l j i w i l j i n m a,,,
10483,yawarawarga,239,,p u n p o,,,
10484,yindjibarndi,239,,b u ɭ aː w a,,,
43253,dhalandji,1453,,ŋ a ɭ i ɹ i r i n,,,
10486,yortayorta,239,,b a t a,,,
10488,yulparitja,239,,ŋ a t a ɳ p a,,,
10489,yuwaalaraay,239,,g u j a j n,,,
10490,adnyamathanha,1441,,j a p u,,,
43259,ngura,1453,,j u ŋ a,,,
10492,alyawarr,1441,,a m e ŋ,,,
10494,arabana,1441,,ŋ u ɹ i ŋ u ɹ i,,,
43263,wanman,1453,,c a l p a ɲ a,,,
43264,wariyangga,1453,,p u n t̪ a ɹ u,,,
10498,yugambehbandjalang,1441,,t oː n b u r a,,,
43267,wikmungkan,1453,,m uː n c a ŋ,,,
43268,wiradhuri,1453,,g u m b i ŋ a,,,
37448,gamilaraay,666,,b u gː a i,,,
43273,yannhangu,1453,,ɹ u r g u j u n,,,
43274,yandruwandha,1453,,i k a,,,
10507,dhangu,1441,,w u r u ɭ u ɭ,,,
10509,sydney,1441,,d oː m b a h,,,
10513,dhuwal,1441,,g u t̪ i ŋ a ɭ i ʔ,,,
43282,yuwaalaraay,1453,,w a g i r b u m a l i,,,
10515,dieri,1441,,m u ɲ c u,,,
10516,dyaabugay,1441,,b a ɹ a b a ɹ a,,,
10517,djambarrpuyngu,1441,,g u t̪ i ŋ a ɭ i ʔ,,,
10518,djinang,1441,,ɳ u ɲ d c i r i,,,
10523,gamilaraay,1441,,b u r u l uː,,,
10528,kumbainggar,1441,,m u l i,,,
10533,gupapuyngu,1441,,w u r u ɭ u ɭ,,,
10534,gurindji,1441,,j a w u,,,
10537,guyani,1441,,b u pː a,,,
10538,sydney,1441,,m a j a ŋ a,,,
10539,jaru,1441,,ŋ u ɹ i n,,,
10541,djiwarli,1441,,j u w i,,,
10543,kalkutung,1441,,t̪ u n a,,,
10544,gamilaraay,1441,,n u j u b u l,,,
10545,karadjeri,1441,,w a n m i ɲ,,,
10549,kartujarra,1441,,m uː ŋ u,,,
10552,kaurna,1441,,t a pː o,,,
10558,kukatja,1441,,m u ŋ a,,,
10559,kukuyalanji,1441,,m a r a w a r i,,,
10563,gurdjar,1441,,ŋ k aː ɖ ɹ i j,,,
10564,kuukuyau,1441,,p u l p u l,,,
10566,kalalagawya,1441,,b u l i,,,
10572,margany,1441,,n̪ i m u n,,,
10573,martuwangka,1441,,p a r p a k a ɳ u,,,
10590,mudburra,1441,,k u n a m a,,,
10592,muruwari,1441,,m u g u n c,,,
10595,ngaanyatjarra,1441,,m uː ŋ u,,,
10596,ngaanyatjarra,1441,,p u ɹ u ɳ,,,
10598,lowerriverland,1441,,w ə e m l i n,,,
10599,ngamini,1441,,m u ɲ c u,,,
10601,ngarinman,1441,,g u n a m a,,,
10603,ngarluma,1441,,b u r u,,,
10604,narrinyeri,1441,,t c i l̪ i,,,
10611,northerncoastalnyangumarta,1441,,w a r a j i,,,
10612,nyamal,1441,,w a r a ɹ i,,,
10613,nyangumarta,1441,,w a r a j i,,,
10614,nyunga,1441,,w oː d a,,,
10615,paakantyi,1441,,w i ŋ a ɹ,,,
10618,panytyima,1441,,p a n p a k u,,,
10619,banggarla,1441,,j oː m b a ɹ a,,,
10620,banggarla,1441,,k u d l u g i,,,
10621,bayungu,1441,,p u ɹ u w a r a,,,
10627,pitjantjatjara,1441,,p aː ɹ p a k a ɳ i,,,
10628,pittapitta,1441,,m u k i,,,
10630,ritarungo,1441,,b u ʈ d̪ u,,,
10632,dhalandji,1441,,w a r a ɹ i,,,
10633,dhargari,1441,,j u w i,,,
10636,wagaya,1441,,i m u ŋ u,,,
43405,adnyamathanha,1447,,n̪ u ŋ k u,,,
43407,alyawarr,1447,,a n t̪ e m,,,
43409,arabana,1447,,ŋ u n i n t a,,,
10644,ngura,1441,,m u g u n d c a,,,
10649,warlpiri,1441,,j u m a ŋ i,,,
10650,warlpiri,1441,,j i m a ŋ i,,,
10652,wanman,1441,,w a r a j i,,,
10653,wariyangga,1441,,j u w i,,,
43422,dhangu,1447,,g u ŋ a n,,,
10656,wathawurrung,1441,,d c u d c u t,,,
10660,wikmungkan,1441,,n̪ eː ɲ,,,
10661,wiradhuri,1441,,b uː r i m a l,,,
43430,dieri,1447,,j i ŋ k i,,,
43431,dyaabugay,1447,,w aː,,,
43432,djambarrpuyngu,1447,,w e k a m,,,
43434,djinang,1447,,g u ŋ i,,,
10667,yannhangu,1441,,b u ʈ t̪ u n,,,
10668,yandruwandha,1441,,m u n d c u,,,
10669,yandruwandha,1441,,t̪ a r a,,,
43439,gamilaraay,1447,,w uː r i,,,
10673,yindjibarndi,1441,,w a r a j i,,,
43444,kumbainggar,1447,,ŋ u r aː,,,
10677,yulparitja,1441,,k a n k a ɳ i p i ʈ a,,,
10678,yuwaalaraay,1441,,b a h aː j a l,,,
10679,yuwaalaraay,1441,,b u n a,,,
10680,adnyamathanha,249,,j a ɭ p u r i ɲ i,,,
43449,gurindji,1447,,c a j i ŋ a n a,,,
10684,yugambehbandjalang,249,,d u b a j n w,,,
10685,yugambehbandjalang,249,,g,,,
43454,jaru,1447,,n c u ŋ g a n,,,
43455,djiwarli,1447,,w a n t̪ a r u v d,,,
43457,kalkutung,1447,,a ɲ i,,,
43458,gamilaraay,1447,,w uː r i,,,
43459,karadjeri,1447,,i ŋ u n c a,,,
10693,dhuwal,249,,w a k u l u ŋ g u l,,,
10694,dieri,249,,k u n m i,,,
10695,dyaabugay,249,,g a m b a r,,,
43464,kaurna,1447,,p a ɳ i a pː e n d i,,,
43465,kaurna,1447,,p a ɳ i m a ŋ k o n d i,,,
10698,djinang,249,,g i ɳ i m b i,,,
43467,kukatja,1447,,j u a n a,,,
10702,gamilaraay,249,,w u n u n,,,
43471,gurdjar,1447,,o k,,,
43472,gurdjar,1447,,w o k i l a ŋ k,,,
43473,gurdjar,1447,,ŋ k i ɹ k,,,
10706,kumbainggar,249,,g uː w a,,,
43476,kalalagawya,1447,,p o i b a i,,,
10709,gupapuyngu,249,,w a k u l u ŋ g u l,,,
10710,gurindji,249,,k a p a r u,,,
10712,guyani,249,,n c u ɭ u n c u ɭ u,,,
10713,jaru,249,,b u j u,,,
43482,martuwangka,1447,,ɲ iː c u n u,,,
10715,djiwarli,249,,k u g u l̪ u,,,
10716,kalkutung,249,,t̪ i r a t̪ i r a,,,
10717,gamilaraay,249,,w u n u n,,,
10718,karadjeri,249,,c a p u r,,,
10720,kartujarra,249,,k a j u k u ɹ a,,,
10721,kaurna,249,,p u c i l j u l o,,,
10723,kukatja,249,,k u ɭ p a,,,
10724,kukuyalanji,249,,ŋ u r b a l,,,
10725,kukuyalanji,249,,w u r b a l,,,
43494,muruwari,1447,,ŋ u,,,
43496,ngaanyatjarra,1447,,n i n t i l k u,,,
10729,gurdjar,249,,l oː m p i ɖ,,,
10730,kalalagawya,249,,d i b a g,,,
10732,margany,249,,g u g u m b a,,,
43501,ngamini,1447,,ŋ a n k i n a,,,
43503,ngarinman,1447,,c a j i ɲ a,,,
43505,ngarluma,1447,,j u ŋ k u,,,
10738,muruwari,249,,k u k u m a,,,
10740,ngaanyatjarra,249,,j aː ɹ u m a,,,
10743,lowerriverland,249,,m u d l k o,,,
10744,ngamini,249,,k u n m i,,,
43513,nyamal,1447,,m a ɲ a,,,
43514,nyangumarta,1447,,j i ŋ i ɲ i,,,
10747,ngarluma,249,,g u b i l j a,,,
43516,paakantyi,1447,,ŋ uː g a,,,
43519,panytyima,1447,,j i ɲ a,,,
10752,northerncoastalnyangumarta,249,,c a p u r,,,
43521,bayungu,1447,,m a b a ɹ a n m a,,,
10754,nyunga,249,,t̪ʷ e l j,,,
10755,paakantyi,249,,ŋ a n i n c a,,,
10756,panytyima,249,,m a t̪ a r i,,,
10757,banggarla,249,,p u c e,,,
43526,pittapitta,1447,,ŋ u ɲ c i,,,
43528,dhalandji,1447,,w a n t̪ a r g i n,,,
43529,dhargari,1447,,w a t̪ a r u,,,
10763,pitjantjatjara,249,,a ɹ u m a,,,
10764,pittapitta,249,,k u t u k u t u,,,
10765,ritarungo,249,,g a ɖ a ɲ,,,
10766,dhalandji,249,,p u t̪ a l a ɹ a,,,
10767,dhargari,249,,t̪ u ɹ a,,,
10770,wagaya,249,,i p e t u ŋ i,,,
10775,ngura,249,,g u n m u,,,
43544,warlpiri,1447,,j i,,,
10777,warlpiri,249,,k u l a k i,,,
10778,wanman,249,,p u ŋ k u ɭ a p a ʈ a ɳ,,,
10779,wariyangga,249,,p u n t̪ a r i,,,
43548,warumungu,1447,,ɲ u n c c a n,,,
10781,wikmungkan,249,,t̪ o k w eː n,,,
10782,wiradhuri,249,,d o m b a ɹ,,,
10783,wirangunauo,249,,w a l g a,,,
43553,wikmungkan,1447,,m a ʔ aː t̪ a ŋ,,,
10786,yannhangu,249,,w a k u l u ŋ g u ɭ,,,
10787,yandruwandha,249,,n c u ɭ u n c u ɭ u,,,
10789,yawarawarga,249,,t a t a ɹ u,,,
10791,yortayorta,249,,j a ŋ g a w a,,,
10793,yulparitja,249,,w i l c a r p a,,,
10794,yuwaalaraay,249,,g u w a,,,
10795,adnyamathanha,1301,,i d n a,,,
10797,alyawarr,1301,,ŋ e c,,,
10799,arabana,1301,,t̪ i d n a,,,
43569,yortayorta,1447,,ŋ u,,,
10803,yugambehbandjalang,1301,,c i nː u ŋ,,,
43572,yuwaalaraay,1447,,w uː r i,,,
10813,dhangu,1301,,ɳ u k u,,,
10815,sydney,1301,,t u nː a,,,
10820,dhuwal,1301,,b a ŋ g i n a,,,
10822,dieri,1301,,t i n a,,,
10823,dyaabugay,1301,,d c i n aː,,,
10824,djambarrpuyngu,1301,,b a ŋ g i n a,,,
10826,djinang,1301,,ɳ u,,,
10832,gamilaraay,1301,,d i nː a,,,
10838,kumbainggar,1301,,j iː n a,,,
10843,gupapuyngu,1301,,b a ŋ g i n a,,,
10844,gurindji,1301,,j u n p a,,,
10847,guyani,1301,,t i d n a,,,
10848,sydney,1301,,k a n a,,,
10849,jaru,1301,,j u b a n,,,
10851,djiwarli,1301,,c i n a,,,
10854,kalkutung,1301,,t̪ a p a n t u,,,
10855,karadjeri,1301,,c i n a,,,
10858,kartujarra,1301,,c i n a,,,
10861,kaurna,1301,,t e d n a,,,
10862,kaurna,1301,,t i nː a,,,
37460,jaru,666,,g i l i,,,
10868,kukatja,1301,,m a ɳ a t c a k a,,,
10869,kukuyalanji,1301,,c i n a,,,
10875,gurdjar,1301,,n eː m p,,,
10876,gurdjar,1301,,β oː t,,,
10877,gurdjar,1301,,eː n,,,
10878,gurdjar,1301,,m p o ɹ o w,,,
10879,kuukuyau,1301,,t a ʔ u,,,
10881,kalalagawya,1301,,ŋ a ɹ,,,
10886,margany,1301,,d̪ i n a,,,
10887,martuwangka,1301,,c a m a n a,,,
10904,mudburra,1301,,j i l i,,,
10906,muruwari,1301,,t̪ i n a,,,
10909,ngaanyatjarra,1301,,p a l t c u l,,,
10910,ngaanyatjarra,1301,,t c a m a n a,,,
10911,ngaanyatjarra,1301,,t c i n a,,,
10914,lowerriverland,1301,,d i nː o ŋ,,,
10915,ngamini,1301,,d i n a,,,
10918,ngarinman,1301,,j u b a ɳ,,,
10920,ngarluma,1301,,c i n a,,,
10921,narrinyeri,1301,,t̪ u l u n,,,
10929,northerncoastalnyangumarta,1301,,c i n a,,,
10930,nyamal,1301,,c eː n a,,,
10931,nyangumarta,1301,,c i n a,,,
10932,nyunga,1301,,c e nː a,,,
10933,paakantyi,1301,,t i nː a,,,
10936,panytyima,1301,,c i n a,,,
10937,banggarla,1301,,t i d n i,,,
10938,bayungu,1301,,c u g a r a,,,
10945,pitjantjatjara,1301,,p a l t c u l,,,
10946,pittapitta,1301,,t̪ i n a,,,
10948,ritarungo,1301,,ɭ u k u,,,
10949,dhalandji,1301,,c i n a,,,
10950,dhargari,1301,,t̪ i n a,,,
10953,wagaya,1301,,c i nː a,,,
10960,ngura,1301,,t̪ i n a,,,
10965,warlpiri,1301,,w i ɭ i j a,,,
10967,wanman,1301,,c i n a,,,
10968,wariyangga,1301,,c i n a,,,
10969,warumungu,1301,,c i n a,,,
10971,wathawurrung,1301,,c i n a,,,
10975,wikmungkan,1301,,p uː n t̪,,,
10976,wiradhuri,1301,,d i nː o ŋ,,,
10977,wirangunauo,1301,,t c eː n a,,,
10983,yannhangu,1301,,d c a l k i ɹ i,,,
10984,yandruwandha,1301,,t̪ i n a,,,
10986,yawarawarga,1301,,t i d n a,,,
10988,yindjibarndi,1301,,c i n a,,,
10992,yortayorta,1301,,m u g u d c i n a,,,
10994,yulparitja,1301,,c i n a,,,
10995,yuwaalaraay,1301,,b u b u r,,,
10996,adnyamathanha,1507,,a k a,,,
10997,alyawarr,1507,,a m e ɳ,,,
10999,arabana,1507,,k a t i,,,
47285,gurdjar,1225,,ɲ aː n,,,
11010,dhangu,1507,,b a ɖ a l a ŋ,,,
11012,sydney,1507,,ŋ g u n n u ɲ,,,
11017,dhuwal,1507,,g æ k u,,,
11019,dieri,1507,,t a n t a,,,
11020,dyaabugay,1507,,m aː,,,
11021,djambarrpuyngu,1507,,g æ k u,,,
11023,djinang,1507,,d c a l,,,
11028,gamilaraay,1507,,ŋ i b a n,,,
11034,kumbainggar,1507,,b u r u n,,,
11035,kumbainggar,1507,,m i ɲ a,,,
11038,gupapuyngu,1507,,r o t̪ i,,,
11039,gurindji,1507,,t̪ aː p,,,
11040,guyani,1507,,k a k a,,,
11041,sydney,1507,,w i k e j e,,,
11042,jaru,1507,,m iː,,,
11044,djiwarli,1507,,j a c i n a,,,
11047,kalkutung,1507,,m aː,,,
11048,gamilaraay,1507,,ŋ i b a n,,,
11049,karadjeri,1507,,m a i,,,
11053,kartujarra,1507,,m a j i,,,
11056,kaurna,1507,,k a nː h a t,,,
11058,kukatja,1507,,t a ʈ u,,,
11060,gurdjar,1507,,m aː j,,,
11061,gurdjar,1507,,w o ɹ k o ŋ,,,
11062,gurdjar,1507,,ɣ i k i t̪ a ŋ,,,
11063,kuukuyau,1507,,m a j i,,,
11065,kalalagawya,1507,,k a u s a,,,
11071,margany,1507,,m a j i,,,
11072,martuwangka,1507,,m a j i,,,
11083,mudburra,1507,,j u r w a l j i,,,
11086,ngaanyatjarra,1507,,m a j i,,,
11089,lowerriverland,1507,,ŋ e mː o,,,
11090,ngamini,1507,,t a n d ɹ a,,,
11093,ngarinman,1507,,m a ŋ a r i,,,
11095,ngarluma,1507,,c a p a c a,,,
11096,narrinyeri,1507,,n u n u ŋ k i,,,
11104,northerncoastalnyangumarta,1507,,k a ɭ u k a ɭ u,,,
11105,nyamal,1507,,p a m p u ɹ u,,,
11106,nyamal,1507,,p u m p u r u,,,
11107,nyangumarta,1507,,k a l j a w a ɹ i,,,
11108,nyunga,1507,,m i l g a,,,
11109,paakantyi,1507,,m a n̪ u,,,
11111,panytyima,1507,,t̪ u k u ɖ a,,,
11112,banggarla,1507,,m a,,,
11113,banggarla,1507,,m a i,,,
11114,bayungu,1507,,t̪ u g u ɖ a,,,
11122,pitjantjatjara,1507,,m a i,,,
11123,pittapitta,1507,,j a n̪ t̪ u r h u,,,
11125,ritarungo,1507,,d̪ a k a ɖ a t c,,,
11126,dhalandji,1507,,ŋ a ɭ u ɹ a,,,
11127,dhargari,1507,,t̪ u ʈ i,,,
11129,wagaya,1507,,i l i ɲ c i,,,
11133,ngura,1507,,g u ŋ a,,,
11135,warlpiri,1507,,m i j i ɪ,,,
11137,wanman,1507,,c u k u ʈ a,,,
11138,wariyangga,1507,,j a c i n a,,,
11139,warumungu,1507,,m a j i,,,
11140,warumungu,1507,,k u n a m p i ɹ i p e,,,
11144,wikmungkan,1507,,m a j,,,
11145,wiradhuri,1507,,g u m b a,,,
11146,wirangunauo,1507,,m aː,,,
11151,yannhangu,1507,,b i t i,,,
11152,yandruwandha,1507,,b u k a t a n d ɹ a,,,
11155,yawarawarga,1507,,t a n d ɹ a,,,
11157,yindjibarndi,1507,,b u ɭ aː l a,,,
11159,yortayorta,1507,,b a k o b a ɲ,,,
11161,yulparitja,1507,,m a j i,,,
11162,yuwaalaraay,1507,,d̪ u w a r,,,
11163,yuwaalaraay,1507,,j uː l,,,
11164,adnyamathanha,1035,,w a ɳ t u,,,
11166,alyawarr,1035,,m u r,,,
11168,arabana,1035,,a l c u,,,
11172,yugambehbandjalang,1035,,b oː g o l,,,
11182,dhangu,1035,,ŋ u w a k u r u,,,
11184,sydney,1035,,b oː d g e ɹ i,,,
11189,dhuwal,1035,,m a ɲ m a k,,,
11191,dieri,1035,,m a ɲ u,,,
11192,dyaabugay,1035,,g u r iː,,,
11193,djambarrpuyngu,1035,,ŋ a m a k u l i,,,
11195,djinang,1035,,ɭ a t c u,,,
11201,gamilaraay,1035,,m a r a b aː,,,
11202,gamilaraay,1035,,g a b a,,,
11208,kumbainggar,1035,,d a r u j,,,
11213,gupapuyngu,1035,,w a l u t c u,,,
11214,gurindji,1035,,p u ɲ u,,,
11217,guyani,1035,,m i l k i k u d l a,,,
11218,sydney,1035,,b oː c e ɹ j,,,
