ID,Form_ID,Cognateset_ID,Segment_Slice,Alignment,Source
20514,20514,271,,,
53284,53284,1031,,,
53285,53285,1028,,,
53286,53286,699,,,
41649,41649,571,,,
20520,20520,1082,,,
4138,4138,341,,,
36907,36907,1382,,,
36908,36908,264,,,
44381,44381,766,,,
20528,20528,810,,,
4145,4145,1351,,,
53298,53298,341,,,
53305,53305,1532,,,
53306,53306,1415,,,
4159,4159,759,,,
20545,20545,831,,,
4165,4165,876,,,
36935,36935,703,,,
4170,4170,365,,,
20555,20555,1720,,,
36940,36940,614,,,
20557,20557,1482,,,
4177,4177,110,,,
36946,36946,264,,,
20570,20570,1686,,,
53339,53339,605,,,
20574,20574,679,,,
20575,20575,669,,,
9414,9414,1602,,,
50877,50877,638,,,
17052,17052,1458,,,
53347,53347,609,,,
20582,20582,321,,,
53351,53351,124,,,
4202,4202,423,,,
4203,4203,27,,,
6162,6162,981,,,
4206,4206,247,,,
63971,63971,640,,,
20592,20592,729,,,
36977,36977,264,,,
53363,53363,786,,,
4218,4218,603,,,
36989,36989,666,,,
53376,53376,1413,,,
53377,53377,958,,,
53378,53378,956,,,
53379,53379,498,,,
20612,20612,1842,,,
22550,22550,941,,,
20616,20616,1453,,,
53386,53386,1576,,,
20621,20621,318,,,
4241,4241,724,,,
20626,20626,1069,,,
53396,53396,1319,,,
20630,20630,672,,,
6169,6169,1178,,,
10507,10507,786,,,
4249,4249,1180,,,
53403,53403,445,,,
20636,20636,1842,,,
37024,37024,94,,,
4257,4257,995,,,
20642,20642,868,,,
4260,4260,1794,,,
42582,42582,766,,,
6143,6143,652,,,
14364,14364,778,,,
4267,4267,1032,,,
20655,20655,267,,,
37040,37040,728,,,
15304,15304,668,,,
20660,20660,475,,,
38942,38942,1485,,,
4278,4278,211,,,
20663,20663,1242,,,
37049,37049,624,,,
20666,20666,304,,,
4284,4284,933,,,
33482,33482,88,,,
20671,20671,1158,,,
22560,22560,1339,,,
37058,37058,879,,,
53443,53443,647,,,
14369,14369,1532,,,
20680,20680,289,,,
5053,5053,239,,,
50111,50111,534,,,
4299,4299,514,,,
53454,53454,429,,,
17101,17101,1460,,,
63523,63523,28,,,
41678,41678,119,,,
64520,64520,179,,,
20696,20696,810,,,
4317,4317,1615,,,
57428,57428,1620,,,
37089,37089,119,,,
53474,53474,701,,,
3451,3451,267,,,
20708,20708,511,,,
4325,4325,1270,,,
4326,4326,1259,,,
4327,4327,1272,,,
37096,37096,1281,,,
20713,20713,66,,,
20714,20714,67,,,
20715,20715,57,,,
53484,53484,1722,,,
53485,53485,1724,,,
53486,53486,40,,,
4335,4335,688,,,
20722,20722,560,,,
20723,20723,106,,,
53494,53494,111,,,
36223,36223,83,,,
50766,50766,1007,,,
33493,33493,1359,,,
37120,37120,1420,,,
4355,4355,523,,,
4359,4359,548,,,
4360,4360,624,,,
32879,32879,858,,,
4364,4364,560,,,
53517,53517,970,,,
37135,37135,648,,,
20754,20754,525,,,
53525,53525,905,,,
4375,4375,526,,,
20764,20764,1776,,,
20765,20765,615,,,
14384,14384,949,,,
4386,4386,1052,,,
20774,20774,1751,,,
47153,47153,1615,,,
37161,37161,523,,,
64251,64251,369,,,
53549,53549,584,,,
4398,4398,1766,,,
36232,36232,871,,,
53554,53554,1720,,,
20787,20787,1814,,,
20788,20788,227,,,
25310,25310,918,,,
53558,53558,617,,,
52617,52617,1010,,,
37177,37177,1587,,,
25125,25125,1720,,,
37179,37179,1553,,,
37181,37181,1704,,,
14389,14389,39,,,
4417,4417,1344,,,
36235,36235,785,,,
53572,53572,528,,,
20806,20806,1256,,,
20807,20807,1257,,,
20808,20808,1287,,,
47319,47319,1402,,,
37195,37195,982,,,
20815,20815,748,,,
20816,20816,747,,,
20817,20817,745,,,
20818,20818,744,,,
4437,4437,548,,,
53590,53590,30,,,
53591,53591,31,,,
53592,53592,774,,,
37209,37209,183,,,
37210,37210,189,,,
20827,20827,1164,,,
20829,20829,1458,,,
53598,53598,974,,,
20835,20835,666,,,
4460,4460,1604,,,
37229,37229,904,,,
37230,37230,465,,,
20847,20847,309,,,
4466,4466,1722,,,
36243,36243,668,,,
62343,62343,1695,,,
37240,37240,421,,,
4473,4473,1178,,,
53626,53626,701,,,
53627,53627,700,,,
49898,49898,638,,,
3303,3303,472,,,
4480,4480,1394,,,
53634,53634,1041,,,
20867,20867,648,,,
4484,4484,624,,,
53639,53639,588,,,
37257,37257,824,,,
53644,53644,1234,,,
55362,55362,322,,,
37265,37265,1067,,,
20882,20882,1158,,,
53652,53652,114,,,
37274,37274,1267,,,
37275,37275,1538,,,
53660,53660,1239,,,
4510,4510,460,,,
37280,37280,1115,,,
37281,37281,1028,,,
4514,4514,429,,,
4517,4517,1639,,,
20902,20902,174,,,
53676,53676,718,,,
33522,33522,1115,,,
4527,4527,1576,,,
20915,20915,1554,,,
52638,52638,32,,,
4534,4534,812,,,
66292,66292,544,,,
52639,52639,35,,,
53692,53692,1547,,,
53693,53693,1536,,,
53694,53694,267,,,
53696,53696,1507,,,
53697,53697,688,,,
20931,20931,307,,,
37316,37316,1799,,,
53701,53701,227,,,
19873,19873,1696,,,
4553,4553,1052,,,
53706,53706,449,,,
37323,37323,1821,,,
53708,53708,502,,,
7244,7244,433,,,
37330,37330,668,,,
20947,20947,1358,,,
4564,4564,478,,,
37333,37333,571,,,
4569,4569,191,,,
4570,4570,193,,,
4572,4572,1402,,,
37341,37341,6,,,
20960,20960,1101,,,
37346,37346,991,,,
26885,26885,387,,,
53736,53736,1669,,,
20971,20971,714,,,
20972,20972,802,,,
53741,53741,227,,,
37360,37360,726,,,
53746,53746,1484,,,
37366,37366,95,,,
53751,53751,1737,,,
20985,20985,6,,,
44458,44458,97,,,
53758,53758,724,,,
31796,31796,633,,,
53760,53760,802,,,
37380,37380,1115,,,
25345,25345,603,,,
4616,4616,1734,,,
53771,53771,328,,,
53772,53772,88,,,
21007,21007,1356,,,
37392,37392,1232,,,
4627,4627,1463,,,
30096,30096,334,,,
21014,21014,1720,,,
30809,30809,376,,,
21021,21021,806,,,
66309,66309,654,,,
37408,37408,1441,,,
53793,53793,7,,,
53798,53798,1482,,,
41072,41072,19,,,
37418,37418,879,,,
53808,53808,1184,,,
4659,4659,1704,,,
53813,53813,1082,,,
21047,21047,911,,,
57985,57985,855,,,
53819,53819,1370,,,
37436,37436,1388,,,
37437,37437,1386,,,
37438,37438,1384,,,
4674,4674,211,,,
4675,4675,212,,,
53828,53828,1255,,,
53829,53829,992,,,
53831,53831,1775,,,
53832,53832,1776,,,
4681,4681,431,,,
61259,61259,290,,,
19895,19895,267,,,
21070,21070,1781,,,
21072,21072,473,,,
60856,60856,1092,,,
49934,49934,1669,,,
44473,44473,523,,,
4696,4696,523,,,
21081,21081,835,,,
26889,26889,207,,,
37469,37469,1670,,,
37472,37472,1128,,,
12159,12159,21,,,
21092,21092,1177,,,
4710,4710,123,,,
4711,4711,122,,,
21097,21097,1431,,,
43802,43802,516,,,
6247,6247,1069,,,
21100,21100,1356,,,
4717,4717,1817,,,
4718,4718,1818,,,
21103,21103,1115,,,
53872,53872,1809,,,
37491,37491,933,,,
37492,37492,1695,,,
33556,33556,974,,,
37500,37500,1170,,,
53887,53887,68,,,
21123,21123,1173,,,
37513,37513,468,,,
4746,4746,1759,,,
4749,4749,239,,,
47213,47213,1242,,,
4752,4752,678,,,
4753,4753,670,,,
4754,4754,687,,,
4755,4755,1720,,,
4757,4757,119,,,
21143,21143,1465,,,
53913,53913,490,,,
21146,21146,1655,,,
22639,22639,1743,,,
4765,4765,887,,,
21151,21151,1274,,,
37536,37536,1681,,,
37538,37538,58,,,
53925,53925,1564,,,
37542,37542,1669,,,
21159,21159,429,,,
58140,58140,1695,,,
21162,21162,648,,,
37548,37548,807,,,
4782,4782,240,,,
53935,53935,264,,,
21169,21169,1344,,,
22643,22643,1178,,,
52681,52681,1823,,,
37561,37561,890,,,
37562,37562,901,,,
53947,53947,242,,,
21180,21180,729,,,
53949,53949,1605,,,
21182,21182,600,,,
37571,37571,821,,,
4804,4804,783,,,
53958,53958,447,,,
4808,4808,728,,,
21195,21195,107,,,
4814,4814,1704,,,
21199,21199,1498,,,
21206,21206,688,,,
4823,4823,314,,,
4824,4824,315,,,
53977,53977,1356,,,
6266,6266,116,,,
21215,21215,706,,,
37600,37600,1629,,,
52535,52535,556,,,
37602,37602,1552,,,
4835,4835,282,,,
37606,37606,925,,,
37607,37607,32,,,
37608,37608,1745,,,
21225,21225,1180,,,
21226,21226,614,,,
37611,37611,124,,,
21228,21228,687,,,
3538,3538,1587,,,
53999,53999,207,,,
37616,37616,344,,,
54001,54001,1354,,,
31551,31551,973,,,
37623,37623,1049,,,
37625,37625,129,,,
54010,54010,753,,,
63615,63615,523,,,
21244,21244,314,,,
37634,37634,122,,,
4868,4868,1257,,,
4869,4869,1867,,,
21254,21254,561,,,
4871,4871,478,,,
37641,37641,1128,,,
4874,4874,528,,,
21260,21260,279,,,
21261,21261,281,,,
41773,41773,380,,,
44504,44504,901,,,
21266,21266,108,,,
30851,30851,850,,,
21270,21270,538,,,
4891,4891,936,,,
37665,37665,1103,,,
54051,54051,724,,,
37668,37668,561,,,
4901,4901,1102,,,
4902,4902,441,,,
21287,21287,510,,,
4904,4904,1013,,,
4905,4905,1004,,,
4906,4906,1016,,,
54059,54059,1717,,,
54061,54061,1808,,,
37679,37679,1068,,,
21296,21296,1318,,,
21297,21297,1310,,,
21298,21298,170,,,
54067,54067,163,,,
4919,4919,704,,,
54073,54073,950,,,
54074,54074,949,,,
37695,37695,933,,,
4928,4928,211,,,
4929,4929,212,,,
21314,21314,1422,,,
21315,21315,1425,,,
54085,54085,1091,,,
60897,60897,429,,,
21320,21320,1491,,,
4938,4938,409,,,
37707,37707,1250,,,
19506,19506,1722,,,
37712,37712,449,,,
36323,36323,1751,,,
4948,4948,342,,,
37717,37717,561,,,
4951,4951,1605,,,
6166,6166,156,,,
14479,14479,614,,,
4957,4957,831,,,
4958,4958,828,,,
37727,37727,1590,,,
54112,54112,1027,,,
30864,30864,848,,,
21346,21346,1421,,,
54115,54115,248,,,
52710,52710,304,,,
54118,54118,1363,,,
54119,54119,490,,,
37736,37736,314,,,
66364,66364,724,,,
54123,54123,1612,,,
63634,63634,1662,,,
25405,25405,666,,,
21362,21362,256,,,
4980,4980,959,,,
17214,17214,1689,,,
61269,61269,1073,,,
52713,52713,1662,,,
4984,4984,134,,,
39060,39060,79,,,
21370,21370,534,,,
37755,37755,682,,,
37756,37756,1103,,,
21373,21373,783,,,
33991,33991,1766,,,
43873,43873,1032,,,
11755,11755,415,,,
21380,21380,1483,,,
54149,54149,514,,,
54150,54150,1668,,,
21385,21385,304,,,
5005,5005,296,,,
54158,54158,496,,,
60909,60909,967,,,
5008,5008,1559,,,
22680,22680,1735,,,
54162,54162,618,,,
5011,5011,1615,,,
5012,5012,1614,,,
21398,21398,377,,,
21399,21399,386,,,
5016,5016,894,,,
13806,13806,496,,,
17625,17625,1825,,,
21404,21404,255,,,
54173,54173,903,,,
21406,21406,215,,,
54176,54176,231,,,
11760,11760,787,,,
37797,37797,119,,,
5030,5030,1652,,,
5031,5031,1655,,,
5032,5032,414,,,
5033,5033,409,,,
5034,5034,410,,,
5037,5037,536,,,
28839,28839,267,,,
21425,21425,1292,,,
54195,54195,234,,,
37815,37815,997,,,
54200,54200,1526,,,
5049,5049,218,,,
5050,5050,208,,,
21435,21435,1581,,,
5052,5052,425,,,
66378,66378,729,,,
21438,21438,88,,,
843,843,1378,,,
37829,37829,1791,,,
21447,21447,322,,,
33612,33612,1192,,,
60919,60919,732,,,
54220,54220,439,,,
5069,5069,1388,,,
5070,5070,1386,,,
5071,5071,1384,,,
37841,37841,1722,,,
5077,5077,1558,,,
54233,54233,281,,,
54234,54234,956,,,
58191,58191,104,,,
5084,5084,936,,,
21469,21469,526,,,
2897,2897,1082,,,
22693,22693,1720,,,
21472,21472,1564,,,
21475,21475,341,,,
21476,21476,671,,,
37861,37861,254,,,
37862,37862,249,,,
37863,37863,248,,,
37866,37866,935,,,
54252,54252,174,,,
5102,5102,589,,,
5103,5103,594,,,
54256,54256,729,,,
54257,54257,247,,,
36150,36150,1633,,,
54260,54260,32,,,
37877,37877,80,,,
37878,37878,1384,,,
39081,39081,1032,,,
16537,16537,766,,,
54265,54265,1557,,,
54270,54270,394,,,
54271,54271,395,,,
54272,54272,806,,,
21505,21505,1394,,,
21508,21508,547,,,
54277,54277,968,,,
52737,52737,1295,,,
21514,21514,1704,,,
21515,21515,949,,,
54284,54284,729,,,
2353,2353,752,,,
54286,54286,1836,,,
54289,54289,1321,,,
36355,36355,1220,,,
54293,54293,1265,,,
54294,54294,1266,,,
5146,5146,1082,,,
5148,5148,119,,,
5152,5152,1078,,,
21537,21537,1509,,,
66395,66395,1528,,,
16401,16401,1636,,,
5161,5161,1587,,,
5162,5162,1586,,,
37931,37931,1508,,,
54316,54316,235,,,
54319,54319,811,,,
21553,21553,135,,,
36361,36361,1107,,,
5179,5179,1030,,,
54333,54333,753,,,
21566,21566,487,,,
37951,37951,941,,,
54338,54338,399,,,
54342,54342,61,,,
5191,5191,1680,,,
54344,54344,317,,,
37961,37961,104,,,
37965,37965,1126,,,
21582,21582,523,,,
54351,54351,1032,,,
14520,14520,889,,,
37973,37973,686,,,
54360,54360,1485,,,
5209,5209,1295,,,
28175,28175,488,,,
21596,21596,290,,,
21602,21602,799,,,
37988,37988,442,,,
25446,25446,1009,,,
5222,5222,424,,,
54376,54376,925,,,
48941,48941,993,,,
54378,54378,832,,,
21612,21612,633,,,
5230,5230,1180,,,
38002,38002,602,,,
21621,21621,235,,,
5238,5238,1203,,,
54392,54392,18,,,
38009,38009,1082,,,
14527,14527,792,,,
5245,5245,936,,,
54731,54731,1847,,,
33454,33454,720,,,
5248,5248,290,,,
5254,5254,1234,,,
6337,6337,950,,,
5257,5257,1373,,,
5260,5260,878,,,
22722,22722,775,,,
38030,38030,1349,,,
17261,17261,775,,,
5265,5265,1441,,,
54418,54418,941,,,
5269,5269,255,,,
54423,54423,982,,,
5272,5272,1569,,,
63426,63426,1564,,,
54427,54427,950,,,
54428,54428,949,,,
21661,21661,523,,,
5278,5278,933,,,
54432,54432,502,,,
31132,31132,991,,,
38050,38050,1794,,,
54435,54435,468,,,
54436,54436,1251,,,
54439,54439,98,,,
21672,21672,1096,,,
37820,37820,556,,,
38060,38060,1300,,,
882,882,644,,,
15452,15452,905,,,
5297,5297,389,,,
5299,5299,949,,,
21685,21685,102,,,
21687,21687,1179,,,
21688,21688,1178,,,
29059,29059,538,,,
38075,38075,191,,,
38076,38076,193,,,
38077,38077,834,,,
5313,5313,3,,,
38082,38082,267,,,
21700,21700,908,,,
54470,54470,1242,,,
60961,60961,341,,,
21704,21704,416,,,
21705,21705,415,,,
38090,38090,588,,,
5323,5323,1383,,,
38092,38092,1422,,,
38093,38093,1413,,,
38094,38094,637,,,
54479,54479,936,,,
5328,5328,766,,,
54481,54481,1159,,,
38098,38098,435,,,
54484,54484,132,,,
47096,47096,977,,,
5336,5336,928,,,
54491,54491,304,,,
5341,5341,428,,,
54497,54497,409,,,
25467,25467,688,,,
54501,54501,936,,,
5350,5350,304,,,
38119,38119,1843,,,
58236,58236,828,,,
21738,21738,1254,,,
54511,54511,446,,,
5361,5361,1639,,,
54514,54514,487,,,
38131,38131,429,,,
32551,32551,331,,,
63534,63534,991,,,
54519,54519,75,,,
5375,5375,489,,,
58240,58240,255,,,
5378,5378,1238,,,
5380,5380,914,,,
38151,38151,309,,,
54536,54536,1564,,,
5386,5386,933,,,
5387,5387,666,,,
21773,21773,328,,,
5392,5392,1344,,,
47098,47098,356,,,
5398,5398,1023,,,
5403,5403,511,,,
54556,54556,129,,,
21789,21789,556,,,
5408,5408,807,,,
5409,5409,803,,,
6363,6363,304,,,
9094,9094,260,,,
5415,5415,290,,,
53100,53100,576,,,
54571,54571,1107,,,
54572,54572,1106,,,
47325,47325,729,,,
38192,38192,858,,,
21809,21809,182,,,
5431,5431,534,,,
21816,21816,1384,,,
21817,21817,1722,,,
21818,21818,1724,,,
22751,22751,237,,,
21821,21821,110,,,
38206,38206,574,,,
17639,17639,1482,,,
21825,21825,886,,,
21826,21826,1030,,,
21827,21827,1018,,,
54596,54596,1796,,,
21829,21829,1028,,,
32588,32588,724,,,
21834,21834,1564,,,
5451,5451,143,,,
21838,21838,1003,,,
5456,5456,636,,,
36408,36408,557,,,
21842,21842,363,,,
6371,6371,1564,,,
38228,38228,810,,,
54613,54613,1366,,,
5463,5463,391,,,
38232,38232,489,,,
55524,55524,1576,,,
21851,21851,104,,,
11834,11834,616,,,
5472,5472,1115,,,
38241,38241,1695,,,
5475,5475,1230,,,
5477,5477,274,,,
54630,54630,1114,,,
38248,38248,514,,,
54634,54634,773,,,
38252,38252,614,,,
21869,21869,691,,,
54638,54638,1735,,,
5491,5491,127,,,
38260,38260,1190,,,
38262,38262,605,,,
54648,54648,940,,,
21881,21881,858,,,
54651,54651,1373,,,
22762,22762,1044,,,
21893,21893,642,,,
21894,21894,1572,,,
44609,44609,203,,,
54664,54664,1158,,,
21897,21897,627,,,
21898,21898,1573,,,
38283,38283,1586,,,
14573,14573,973,,,
16005,16005,125,,,
54673,54673,514,,,
5525,5525,1482,,,
21910,21910,342,,,
38297,38297,1292,,,
5534,5534,1239,,,
54687,54687,273,,,
21920,21920,398,,,
36422,36422,1180,,,
21928,21928,1867,,,
924,924,1625,,,
21933,21933,479,,,
21934,21934,480,,,
38319,38319,810,,,
38322,38322,1704,,,
5556,5556,379,,,
21943,21943,843,,,
38328,38328,1126,,,
5561,5561,929,,,
5562,5562,931,,,
5565,5565,1370,,,
54718,54718,1754,,,
14581,14581,616,,,
21952,21952,779,,,
54721,54721,383,,,
38340,38340,1614,,,
5573,5573,810,,,
54726,54726,1865,,,
5575,5575,617,,,
54728,54728,71,,,
21962,21962,1203,,,
21963,21963,395,,,
21964,21964,409,,,
40012,40012,522,,,
54737,54737,766,,,
21970,21970,651,,,
40968,40968,1203,,,
54744,54744,317,,,
38364,38364,942,,,
21981,21981,233,,,
5598,5598,1158,,,
54752,54752,876,,,
21987,21987,425,,,
38373,38373,787,,,
38374,38374,788,,,
38376,38376,948,,,
54762,54762,518,,,
58279,58279,848,,,
38381,38381,1735,,,
5614,5614,1344,,,
63741,63741,1224,,,
54769,54769,282,,,
38387,38387,1473,,,
54774,54774,1335,,,
22007,22007,168,,,
54777,54777,1003,,,
5626,5626,1845,,,
38395,38395,554,,,
54780,54780,1188,,,
54781,54781,548,,,
38398,38398,624,,,
14478,14478,1717,,,
54786,54786,856,,,
54787,54787,585,,,
54794,54794,132,,,
43833,43833,1330,,,
66477,66477,1170,,,
63747,63747,759,,,
5659,5659,695,,,
5660,5660,556,,,
54814,54814,742,,,
33712,33712,1289,,,
5667,5667,1813,,,
38438,38438,1813,,,
48744,48744,1052,,,
65111,65111,832,,,
54827,54827,267,,,
54828,54828,1782,,,
54830,54830,1614,,,
54833,54833,1224,,,
5682,5682,661,,,
5683,5683,655,,,
54836,54836,1498,,,
5685,5685,483,,,
54838,54838,75,,,
38456,38456,544,,,
38459,38459,6,,,
22077,22077,822,,,
22083,22083,271,,,
38471,38471,1722,,,
5704,5704,654,,,
38473,38473,117,,,
14768,14768,688,,,
38479,38479,887,,,
38480,38480,871,,,
22097,22097,1040,,,
22100,22100,1128,,,
54870,54870,561,,,
5720,5720,71,,,
5721,5721,72,,,
22106,22106,222,,,
33722,33722,1047,,,
54880,54880,1624,,,
54881,54881,1623,,,
7283,7283,1344,,,
5732,5732,766,,,
38502,38502,714,,,
38503,38503,717,,,
22120,22120,114,,,
22124,22124,1639,,,
22125,22125,1642,,,
22126,22126,1643,,,
5744,5744,398,,,
22131,22131,1128,,,
5753,5753,624,,,
22139,22139,607,,,
38526,38526,311,,,
38528,38528,713,,,
54913,54913,1176,,,
5762,5762,887,,,
5765,5765,1252,,,
25537,25537,270,,,
5771,5771,879,,,
22156,22156,431,,,
54925,54925,1456,,,
28269,28269,835,,,
22160,22160,1821,,,
54933,54933,1387,,,
22166,22166,146,,,
39193,39193,1794,,,
54939,54939,485,,,
54940,54940,633,,,
32381,32381,1809,,,
54944,54944,813,,,
54945,54945,116,,,
54946,54946,1268,,,
5795,5795,1685,,,
5796,5796,257,,,
42747,42747,1586,,,
54954,54954,688,,,
17351,17351,1766,,,
38572,38572,929,,,
22189,22189,763,,,
38578,38578,876,,,
22198,22198,1781,,,
66505,66505,933,,,
62669,62669,807,,,
38585,38585,1359,,,
38586,38586,1254,,,
54971,54971,1330,,,
54972,54972,1328,,,
58314,58314,1163,,,
22206,22206,1344,,,
54975,54975,1128,,,
38592,38592,1478,,,
5825,5825,1580,,,
26381,26381,1681,,,
5829,5829,936,,,
5834,5834,1578,,,
20087,20087,1485,,,
5836,5836,1586,,,
5837,5837,1584,,,
5838,5838,1314,,,
5839,5839,1313,,,
22225,22225,1219,,,
5843,5843,18,,,
38614,38614,1399,,,
22231,22231,310,,,
38617,38617,1803,,,
55003,55003,416,,,
55004,55004,415,,,
38622,38622,1370,,,
38623,38623,991,,,
55008,55008,394,,,
55009,55009,396,,,
22243,22243,661,,,
22244,22244,655,,,
5861,5861,387,,,
977,977,620,,,
38632,38632,343,,,
55017,55017,1637,,,
38634,38634,818,,,
22251,22251,88,,,
5869,5869,387,,,
5870,5870,724,,,
5871,5871,1082,,,
25555,25555,1128,,,
22260,22260,1543,,,
22261,22261,482,,,
5880,5880,75,,,
980,980,1272,,,
55034,55034,566,,,
3711,3711,233,,,
981,981,1262,,,
5889,5889,1241,,,
22274,22274,415,,,
22275,22275,74,,,
22277,22277,267,,,
5895,5895,1407,,,
5896,5896,1399,,,
19291,19291,1741,,,
38668,38668,1200,,,
38670,38670,81,,,
38672,38672,1022,,,
55057,55057,141,,,
22297,22297,170,,,
55066,55066,938,,,
38684,38684,759,,,
22301,22301,1402,,,
55070,55070,929,,,
55071,55071,1496,,,
5920,5920,320,,,
38690,38690,449,,,
38694,38694,1799,,,
3640,3640,1143,,,
5928,5928,929,,,
22313,22313,729,,,
22314,22314,1822,,,
38699,38699,879,,,
55084,55084,271,,,
38701,38701,1514,,,
38702,38702,1520,,,
50141,50141,1083,,,
4562,4562,423,,,
5937,5937,1842,,,
38707,38707,1449,,,
55092,55092,1178,,,
48753,48753,772,,,
22836,22836,1313,,,
5946,5946,722,,,
22333,22333,97,,,
22334,22334,431,,,
5952,5952,949,,,
55106,55106,619,,,
38726,38726,142,,,
44389,44389,203,,,
38730,38730,1321,,,
5964,5964,1203,,,
20109,20109,546,,,
22352,22352,1208,,,
5969,5969,985,,,
5970,5970,988,,,
10019,10019,1234,,,
5109,5109,942,,,
22364,22364,1840,,,
55133,55133,120,,,
5982,5982,980,,,
58341,58341,859,,,
38753,38753,994,,,
20113,20113,39,,,
55150,55150,1657,,,
5999,5999,766,,,
55153,55153,195,,,
36207,36207,1557,,,
55156,55156,314,,,
22390,22390,649,,,
55160,55160,1192,,,
38778,38778,855,,,
55163,55163,487,,,
9194,9194,1669,,,
55166,55166,357,,,
6015,6015,890,,,
6016,6016,901,,,
66539,66539,124,,,
38788,38788,67,,,
38789,38789,1746,,,
38790,38790,1827,,,
22409,22409,1082,,,
55179,55179,28,,,
3474,3474,1822,,,
50157,50157,956,,,
22416,22416,949,,,
55185,55185,511,,,
55186,55186,502,,,
38803,38803,39,,,
38807,38807,701,,,
22424,22424,991,,,
38809,38809,586,,,
22426,22426,1776,,,
32935,32935,1370,,,
22431,22431,585,,,
6048,6048,379,,,
3739,3739,1810,,,
38820,38820,124,,,
52892,52892,1693,,,
3475,3475,1821,,,
32390,32390,669,,,
38832,38832,870,,,
6066,6066,1642,,,
38835,38835,487,,,
6068,6068,174,,,
22453,22453,57,,,
38838,38838,267,,,
6073,6073,561,,,
38842,38842,929,,,
6075,6075,832,,,
6077,6077,785,,,
22462,22462,633,,,
55232,55232,13,,,
55233,55233,963,,,
22466,22466,539,,,
6085,6085,415,,,
22470,22470,973,,,
11937,11937,136,,,
55246,55246,1158,,,
22480,22480,525,,,
60215,60215,417,,,
22485,22485,714,,,
22486,22486,715,,,
55255,55255,393,,,
55258,55258,1081,,,
22491,22491,6,,,
55261,55261,307,,,
55262,55262,1717,,,
6112,6112,1242,,,
6113,6113,617,,,
22501,22501,485,,,
22502,22502,617,,,
22503,22503,616,,,
6121,6121,842,,,
55274,55274,1602,,,
6124,6124,1557,,,
55277,55277,1606,,,
60216,60216,415,,,
22513,22513,255,,,
65399,65399,633,,,
34029,34029,1444,,,
55287,55287,1356,,,
22524,22524,759,,,
55294,55294,701,,,
38911,38911,783,,,
50176,50176,1842,,,
38916,38916,397,,,
55303,55303,119,,,
38920,38920,341,,,
38921,38921,1395,,,
22539,22539,541,,,
55310,55310,585,,,
22545,22545,342,,,
38930,38930,972,,,
55315,55315,982,,,
38932,38932,1228,,,
38933,38933,1813,,,
38934,38934,1681,,,
6167,6167,166,,,
6168,6168,1158,,,
38937,38937,5,,,
6170,6170,358,,,
38940,38940,483,,,
38941,38941,487,,,
55326,55326,666,,,
38944,38944,260,,,
6177,6177,876,,,
42813,42813,504,,,
66566,66566,936,,,
32394,32394,561,,,
22567,22567,1827,,,
38957,38957,1638,,,
22576,22576,614,,,
22577,22577,566,,,
22578,22578,573,,,
20147,20147,1643,,,
6199,6199,78,,,
22584,22584,573,,,
22587,22587,1605,,,
34577,34577,296,,,
6205,6205,787,,,
6206,6206,788,,,
20149,20149,860,,,
55360,55360,454,,,
55361,55361,605,,,
38978,38978,561,,,
22595,22595,594,,,
61110,61110,887,,,
38982,38982,929,,,
55369,55369,984,,,
44727,44727,1081,,,
55375,55375,1402,,,
6228,6228,1173,,,
55385,55385,1655,,,
22618,22618,745,,,
55389,55389,1727,,,
55390,55390,1734,,,
55391,55391,1223,,,
55394,55394,1764,,,
55395,55395,729,,,
22628,22628,1718,,,
66577,66577,693,,,
54052,54052,168,,,
55404,55404,314,,,
6253,6253,1100,,,
22638,22638,1744,,,
39023,39023,549,,,
6256,6256,124,,,
6257,6257,125,,,
39027,39027,398,,,
39028,39028,406,,,
22645,22645,174,,,
6264,6264,688,,,
6265,6265,689,,,
55418,55418,576,,,
55419,55419,574,,,
47466,47466,963,,,
39039,39039,1695,,,
6272,6272,925,,,
39041,39041,998,,,
6274,6274,782,,,
39043,39043,1834,,,
6210,6210,949,,,
22661,22661,518,,,
6278,6278,342,,,
6279,6279,1724,,,
6280,6280,1723,,,
63852,63852,174,,,
37853,37853,929,,,
55438,55438,1639,,,
6288,6288,534,,,
39058,39058,688,,,
22676,22676,75,,,
22677,22677,556,,,
59676,59676,536,,,
55447,55447,237,,,
39064,39064,472,,,
39068,39068,307,,,
1050,1050,1451,,,
39073,39073,290,,,
6307,6307,737,,,
6309,6309,779,,,
22694,22694,708,,,
39080,39080,1024,,,
66588,66588,941,,,
55466,55466,1268,,,
39084,39084,1707,,,
22701,22701,1789,,,
22706,22706,1553,,,
55476,55476,828,,,
6325,6325,729,,,
39094,39094,1602,,,
6330,6330,1032,,,
55486,55486,1737,,,
6335,6335,942,,,
55488,55488,879,,,
39105,39105,762,,,
6338,6338,949,,,
38886,38886,1516,,,
42765,42765,35,,,
39111,39111,1004,,,
22729,22729,203,,,
39114,39114,1751,,,
6351,6351,141,,,
22737,22737,523,,,
49698,49698,1733,,,
25635,25635,475,,,
22740,22740,626,,,
55509,55509,938,,,
55510,55510,937,,,
6521,6521,1426,,,
6362,6362,1454,,,
55515,55515,879,,,
55517,55517,1107,,,
55518,55518,1106,,,
39135,39135,314,,,
55520,55520,1314,,,
6369,6369,114,,,
39139,39139,666,,,
39140,39140,667,,,
50404,50404,1242,,,
